Arquivo,Parágrafo,Número do parágrafo,Pergunta
adenovirus_guia_1txt_guiavsa2023.txt,Humoral and cellular immune memory to four COVID-19 vaccines.,1249,What is the effect of the COVID-19 vaccine?
adenovirus_guia_1txt_guiavsa2023.txt,"Cell., v. 185, n. 14, p. 2434-2451.e17, 7 Jul. 2022.",1250,What is the name of the cell?
adenovirus_guia_1txt_guiavsa2023.txt,"A novel coronavírus from patients with pneumonia in China, 2019.",1251,What is the name of the coronavrus?
adenovirus_guia_1txt_guiavsa2023.txt,"Med., v. 382, n. 8, p. 727-733, 2020.",1252,"What is the title of the v. 382, n. 8, p. 727-733?"
adenovirus_guia_1txt_guiavsa2023.txt,"Seja qual for a natureza do espécime, devem-se observar as seguintes medidas de biossegurança: uso de gorro, máscara, óculos, luvas e jalecos.",1255,What are some of the medidas of biossegurança?
adenovirus_guia_1txt_guiavsa2023.txt,"Para os swabs combinados (nasal/oral), deverão ser coletados três swabs: um swab de orofaringe e dois swabs de nasofaringe, sendo um de cada narina.",1256,What are the swabs that must be combined?
adenovirus_guia_1txt_guiavsa2023.txt,"Swab de nasofaringe: a coleta deve ser realizada com a fricção do swab na região posterior do meato nasal, tentando obter um pouco das células da mucosa.",1257,What is the swab of nasofaringe?
adenovirus_guia_1txt_guiavsa2023.txt,Deve-se coletar swab nas duas narinas (um swab para cada narina).,1258,What is the swab for cada narina?
adenovirus_guia_1txt_guiavsa2023.txt,"Swab de orofaringe: coletar swab na área posterior da faringe e tonsilas, evitando tocar na língua.",1259,What is the swab na área posterior da faringe e tonsilas?
adenovirus_guia_1txt_guiavsa2023.txt,"Para os swabs combinados (nasal/oral), deverão ser coletados três swabs: um swab de orofaringe e dois swabs de nasofaringe, sendo um de cada narina.",1260,What are the swabs that must be combined?
adenovirus_guia_1txt_guiavsa2023.txt,Técnicas para a coleta de aspirado nasofaringe e swab combinado Fonte: Nota Técnica n.º 13/2023 – CGVDI/DPNI/SVSA/MS. iBRASIL.,1261,What is the name of the document that describes the procedure for coleta?
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde e Ambiente.,1262,What is the Secretaria de Vigilância em Sade e Ambiente?
adenovirus_guia_1txt_guiavsa2023.txt,Nota Técnica n.° 13/2023 – CGVDI/DPNI/SVSA/MS.,1263,What is the name of the document that is used to describe the SVSA?
adenovirus_guia_1txt_guiavsa2023.txt,"Orientações sobre a estratégia e operacionalização da coleta de amostras de aspirado de nasofaringe (ANF) ou swab combinado (nasal/ oral) para diagnóstico laboratorial dos vírus respiratórios, no contexto da vigilância sentinela de Síndrome Gripal (SG) e da vigilância de Síndrome Respiratória Aguda Grave (SRAG).",1264,What is the name of the swab used to diagnose a respiratory condition?
adenovirus_guia_1txt_guiavsa2023.txt,"GUIA DE VIGILÂNCIA INTEGRADA DA COVID-19, INFLUENZA E OUTROS Após a coleta, devem-se inserir os três swabs em um mesmo tubo de polipropileno (dar preferência para utilização de frasco plástico, tentando evitar a ação da RNAse) contendo 3 mL de meio de transporte viral.",1266,What is the name of the virus that is in the coleta?
adenovirus_guia_1txt_guiavsa2023.txt,Lacrar e identificar adequadamente o frasco.,1267,What is the frasco?
adenovirus_guia_1txt_guiavsa2023.txt,"Excepcionalmente, estes poderão ser estocados e preservados a 4°C, por período não superior a 72 horas.",1268,What temperature do these products have to be kept at?
adenovirus_guia_1txt_guiavsa2023.txt,"Os swabs a serem usados devem ser estéreis e possuir haste de plástico, do tipo rayon.",1269,What is the type of rayon used in swabs?
adenovirus_guia_1txt_guiavsa2023.txt,"Não deverão ser usados swabs com haste de madeira e/ou com alginato de cálcio, pois eles interferem nas reações utilizadas para diagnóstico molecular e isolamento de vírus.",1270,What interferes with reaçes used for diagnóstico molecular e isolamento de vrus?
adenovirus_guia_1txt_guiavsa2023.txt,"Por meio desses dados, a CGLAB e as áreas técnicas da Secretaria de Vigilância em Saúde do que contribuem para o direcionamento das ações de vigilância laboratorial.",1272,What contributes to the direcionamento of açes of vigilância laboratorial?
adenovirus_guia_1txt_guiavsa2023.txt,"Para as amostras suspeitas de covid-19, o agravo/doença a ser cadastrado é covid-19.",1273,What is the cadastrado?
adenovirus_guia_1txt_guiavsa2023.txt,"Para as amostras suspeitas de influenza e/ou outros vírus respiratórios, o agravo/doença a ser cadastrado é influenza/vírus respiratórios.",1274,What is the name of the virus that is cadastrado?
adenovirus_guia_1txt_guiavsa2023.txt,"Para a realização do sequenciamento genômico de SARS-CoV-2 e influenza, as amostras devem ser cadastradas no GAL, pelos Lacen, na metodologia covid-19, sequenciamento e INFLU-SEQU, respectivamente.",1275,What are the names of the amostras that are cadastradas?
adenovirus_guia_1txt_guiavsa2023.txt,"Frequências cardíacas normais* por faixa etária (BATIMENTOS/MIN) (BATIMENTOS/MIN) Neonatos 100 a 205 90 a 160 Bebê 100 a 180 90 a 160 1 a 3 anos 98 a 140 80 a 120 Pré-escolar 80 a 120 65 a 100 Escolar 75 a 118 58 a 90 Adolescente 60 a 100 50 a 90 Fonte: American Heart Association, 2021. *Sempre considerar o estado clínico normal do paciente.",1277,What is the normal status of a patient?
adenovirus_guia_1txt_guiavsa2023.txt,A FC geralmente aumenta com a febre ou em situações de estresse.,1278,What is the season's start date?
adenovirus_guia_1txt_guiavsa2023.txt,"Frequências respiratórias normais* por faixa etária IDADE FREQUÊNCIA (RESPIRAÇÕES/MIN) Bebê 30 a 53 1ª infância 22 a 37 Pré-escolar 20 a 28 Escolar 18 a 25 Adolescente 12 a 20 Fonte: American Heart Association, 2021. *Sempre considerar o estado clínico normal do paciente.",1279,What is the smallest fraction of respiration?
adenovirus_guia_1txt_guiavsa2023.txt,A FR geralmente aumenta com a febre ou em situações de estresse.,1280,What is the earliest the FR can be found in a febre?
adenovirus_guia_1txt_guiavsa2023.txt,"Em recém-nascidos, considerar o valor normal de FR: 40 irpm a 60 irpm (SBP, 2021).",1281,What is the normal FR of 40 irpm to 60 irpm?
adenovirus_guia_1txt_guiavsa2023.txt,"Em crianças com sinais de agravamento, outro parâmetro a ser avaliado é a pressão arterial.",1282,What is the presso arterial?
adenovirus_guia_1txt_guiavsa2023.txt,O quadro a seguir mostra os valores de hipotensão em crianças e adolescentes por faixa etária.,1283,What is the valores of hipotenso?
adenovirus_guia_1txt_guiavsa2023.txt,"Definição de hipotensão de acordo com a pressão arterial por faixa etária* Recém-nascido a termo (0-28 dias) < 60 Lactentes (1-12 meses) < 70 Crianças (1-10 anos) < 70 + (2x idade em anos) Crianças maiores de 10 anos < 90 Fonte: American Heart Association, 2021. *Manguito adequado: a parte interna de borracha (não a parte externa de tecido) deve cobrir pelo menos 2/3 do comprimento do braço e envolver 80% a 100% de sua circunferência.",1284,What is the definition of hipotenso?
adenovirus_guia_1txt_guiavsa2023.txt,Manguitos pequenos resultam em valores falsamente elevados.,1285,What are the valores falsamente elevados?
adenovirus_guia_1txt_guiavsa2023.txt,"Cápsulas de 30 mg, 45 mg e 75 mg: em pacientes sem condições de engolir cápsulas, pode-se proceder à diluição de todo seu conteúdo em 2 mL de água e adicionar uma pequena quantidade de alimento adocicado apropriado (no máximo 1 colher de chá) à mistura, a fim de mascarar o gosto amargo.",1287,What is the dose of a cápsula?
adenovirus_guia_1txt_guiavsa2023.txt,Agite essa mistura e administre todo o conteúdo para o paciente.,1288,What is the name of the medication that is administered to the patient?
adenovirus_guia_1txt_guiavsa2023.txt,Essa mistura deve ser administrada imediatamente após o preparo.,1289,What is the name of the mistura that must be administrad immediately after the preparation?
adenovirus_guia_1txt_guiavsa2023.txt,Repita esse procedimento para cada dose que será administrada.,1290,What is the procedure for a dose that is administered?
adenovirus_guia_1txt_guiavsa2023.txt,Solução oral a partir do fosfato de oseltamivir 75 mg: adicione todo o conteúdo da cápsula em um copo de vidro limpo e com uma seringa graduada adicione 5 mL de água.,1291,What is the dose of oseltamivir?
adenovirus_guia_1txt_guiavsa2023.txt,Misture bem o pó com a água.,1292,What is the name of the agua?
