Arquivo,Parágrafo,Número do parágrafo,Pergunta
peste_manual_2.txt,"Os períodos de silêncio epidemiológico podem durar décadas até irromper uma epi- zootia que se revela por mortandade entre os roedores e, freqüentemente, por casos humanos esporádicos.",93,Os perodos de silêncio epidemiológico podem durar decadas até irromper uma epi- zootia que se revela por mortandade entre roedores
peste_manual_2.txt,"A epizootia pode dar lugar à formação de zonas temporárias de peste, onde hospedeiros suscetíveis e vetores foram introduzidos a partir do foco permanente.",94,What is the name of the epizootia?
peste_manual_2.txt,"Os focos localizam-se em áreas com condições ecológicas e geográficas específicas, com uma fauna diver- sificada de roedores e pulgas, o que parece ser essencial para sua manutenção, pois asseguram a circulação da Y. pestis.",95,What is the main purpose of a pest's habitat?
peste_manual_2.txt,"As epizootias de peste tendem a se irradiar para os territórios adjacentes, desde que estes abriguem po- pulações muito densas de roedores suscetíveis à infecção pela Y. pestis em áreas cultivadas extensas, tal como nos focos do Agreste (Pernambuco), de Minas Gerais e da Bahia.",96,What do territórios adjacentes do?
peste_manual_2.txt,"Se as áreas vizinhas apresentam populações rarefeitas de roedores, dificilmente haverá irradiação da infecção pestosa, o que ocorre no foco da Serra dos Órgãos-RJ. podem induzir irradiação de epizootias para microrregiões mais ou menos distantes.",97,What is the irradiaço of epizootias for microrregies more or less distantes?
peste_manual_2.txt,"É o caso dos surtos isolados que ocorrem na Chapada do Araripe, que tem como epicentro o município de Exu, de onde a peste se propaga e alcança outros municípios (Crato, Barbalha, Jardim, Missão Velha, Porteiras-CE; Araripina e Bodocó-PE; Simões-PI), atravessando extensas áreas pobremente povoadas por roedores, determinando curtos períodos de epizootias e infecção humana.",98,What is the name of the isolados that ocorrem na Chapada do Araripe?
peste_manual_2.txt,"O ecossistema da peste tipicamente sempre apresenta os mesmos aspectos (Figura 8) topográficos (zonas geralmente elevadas, sopés de serras, áreas montanhosas, chapadas, agrestes, vales); climáticos (temperatura ambiente geralmente amena, oscilando entre 18ºC e 25ºC; taxas de umidade relativa do ar altas); fitogeográ- ficos (quase sempre com vegetação de pequeno porte, própria de áreas agrícolas: capinzais, hortas, canaviais, roças de cereais, capoeiras) e faunísticos (grande variedade de animais silvestres e domésticos, dentre os quais várias espécies de roedores e pulgas, que se inter-relacionam com o homem).",99,What is the ecossistema of the peste tipicamente?
peste_manual_2.txt,"Regiões pestígenas do Brasil 24 Secretaria de Vigilância em Saúde • MS 3.3 Ciclos bioecológicos da peste A epidemiologia da peste pode ser resumida em quatro ciclos bioecológicos: • Ciclo enzoótico, que ocorre entre hospedeiros naturais moderadamente resistentes, como certas espé- cies de roedores silvestres. • Ciclo epizoótico, que inclui a transmissão do bacilo entre as espécies silvestres sensíveis (roedores, la- gomorfos).",100,What is the name of the pesticide that can be used to describe the pest?
peste_manual_2.txt,"Essas espécies freqüentemente morrem e suas pulgas buscam outros hospedeiros, como os roedores comensais.",101,What do pulgas buscam outros hospedeiros?
peste_manual_2.txt,"Alternativamente, pequenos carnívoros, como cães e gatos domésticos ou selva- gens, podem contrair a infecção de roedores silvestres infectados por ingestão ou picada de suas pulgas infectadas.",102,What are some carnivoros that can be used to prevent roedores silvestres infectados?
