Arquivo,Parágrafo,Número do parágrafo,Pergunta
tuberculose_protocolo_3.txt,"Colocar as lâminas (no máximo 12 de cada vez7) com o esfregaço voltado para cima, sem encostar umas nas outras e de acordo com o número de ordem de registro no suporte para corar. 2.",827,What is the minimum number of lâminas?
tuberculose_protocolo_3.txt,"Cobrir com a Solução de Auramina Fenicada, todo o esfregaço de cada uma das lâminas. 3.",828,What is the Soluço de Auramina Fenicada?
tuberculose_protocolo_3.txt,Marcar o tempo de 20 minutos. 4.,829,What is the time limit for a marcar?
tuberculose_protocolo_3.txt,Inclinar cada uma das lâminas e derramar a Solução de Auramina Fenicada na pia. 5.,830,What is the lâminas that are inclinar?
tuberculose_protocolo_3.txt,Colocar cada lâmina novamente no suporte com o esfregaço voltado para cima. 6.,831,What is the esfregaço voltado for cima?
tuberculose_protocolo_3.txt,Repetir os itens de 4 a 5 para toda as lâminas que estão com a Solução de Auramina Fenicada. 162 Secretaria de Vigilância em Saúde/MS 1.,832,What is the Soluço de Auramina Fenicada?
tuberculose_protocolo_3.txt,"Cobrir completamente cada lâmina com a Solução Descorante de Álcool-Ácido a 1%, e esperar 2 minutos. 2.",833,How long does it take to prepare a lâmina?
tuberculose_protocolo_3.txt,"Segurar cada lâmina pela borda numerada, inclinar e derramar a Solução Descorante de Álcool-Ácido a 1% na pia. 3.",834,What is the value of the lâmina?
tuberculose_protocolo_3.txt,"Deixar o filete de água corrente cair em cima do número de cada lâmina, para Álcool-Ácido a 1%. 4.",835,What is the % of cool-cido in a lâmina?
tuberculose_protocolo_3.txt,Colocar cada lâmina novamente no suporte com o esfregaço voltado para cima.,836,What is the esfregaço voltado for cima?
tuberculose_protocolo_3.txt,"Obs .: Os procedimentos de 1 a 2 não devem ultrapassar 3 minutos, descoradas . 5.",837,"Os procedimentos de 1 a 2 no devem ultrapassar 3 minutos, descoradas?"
tuberculose_protocolo_3.txt,Repetir os itens de 2 a 4 para todas as lâminas que estão com a Solução Descorante de Álcool-Ácido a 1%. 1.,838,What is the amount of lâminas that are com a Soluço Descorante de lcool-cido a 1%?
tuberculose_protocolo_3.txt,Cobrir o esfregaço de cada uma das lâminas com a Solução de Permanganato de Potássio ou de Tinta Nanquim Azul.,839,What is the name of the esfregaço?
tuberculose_protocolo_3.txt,"Segurar, com uma pinça anatômica e pela borda numerada, e inclinar cada lâmi- Azul na pia. 3.",840,What is the name of the pinça anatômica?
tuberculose_protocolo_3.txt,"Deixar cair um filete de água corrente em cima do número da lâmina, para Permanganato de Potássio ou de Tinta Nanquim Azul. 4.",841,What is the name of the filete?
