Arquivo,Parágrafo,Número do parágrafo,Pergunta
hantavirose_manual_1.txt,"Rato de telhado - Rattus rattus O rato de telhado, também conhecido como rato preto, rato de forro, rato de paiol, rato de silo ou rato de navio é o roedor comensal predominante na maior parte do interior do Brasil, sendo comum nas propriedades rurais e pequenas e médias cidades do interior.",87,What is the main name of the rato de telhado?
hantavirose_manual_1.txt,Foto 12 - Exemplar de Rattus rattus Foto cedida por Alzira de Almeida.,88,What is the name of the animal that was photographed by Alzira de Almeida?
hantavirose_manual_1.txt,"Além das diferenças morfológicas, os ratos de telhado apresentam hábitos, comportamentos e hábitat bastante distintos da ratazana.",89,What are the characteristics of ratos of telhado?
hantavirose_manual_1.txt,"Por ser uma espécie arvícola, os ratos de telhado ainda cultivam o hábito de viver usualmente nas superfícies altas das construções, em forros, telhados e sótãos onde constroem seus ninhos, descendo ao solo em busca de alimento e água.",90,What do ratos de telhado cultivate?
hantavirose_manual_1.txt,"Vivem em colônias de indivíduos com laços parentais, cujo tamanho depende dos recursos existentes no ambiente.",91,What does tamanho depende of?
hantavirose_manual_1.txt,"Seu raio de ação tende a ser maior que o da ratazana, devido à sua habilidade em escalar superfícies verticais e à facilidade com que anda sobre fios, cabos e galhos de árvores. aliadas aos modelos de construção e decoração dos modernos prédios de escritórios: forros falsos e galerias técnicas para passagem de fios e cabos permitem o abrigo e a movimentação vertical e horizontal desta espécie.",92,What is the main difference between the raio of aço and the ratazana?
hantavirose_manual_1.txt,"Em algumas cidades brasileiras, como o Rio de Janeiro e São Paulo, a presença do Rattus Rattus é cada vez mais comum e predominante em bairros onde anteriormente a ratazana dominava, possivelmente pelo fato dos programas serem direcionados ao controle desta espécie.",93,What is the predominant ratazana in Brazil?
hantavirose_manual_1.txt,"FUNASA - dezembro/2002 - pág. 18 O papel do Rattus rattus na transmissão de doenças como a leptospirose ainda é pouco conhecido, mas seu hábito intradomiciliar permite um contato mais estreito com o homem.",94,What is the difference between home and home?
hantavirose_manual_1.txt,"Sendo assim, é necessário que o potencial desta espécie como transmissora de doenças seja melhor estudado, para que a necessidade de controle da espécie seja fundamentada também sob o ponto de vista sanitário. 1.2.3.",95,What is the need to control the espécie?
hantavirose_manual_1.txt,"Camundongo - Mus musculus O camundongo, também conhecido por mondongo, catita, rato caseiro, rato de gaveta, rato de botica, muricha e ainda por outras denominações regionais, é a espécie que atinge maior nível de dispersão, sendo encontrado praticamente em todas as regiões geográficas e climáticas do planeta.",96,What is the camundongo known for?
