Arquivo,Parágrafo,Número do parágrafo,Pergunta
poliomielite_diretriz_nacional_1.txt,Continuar fortalecendo as atividades de vigilância: ◼ Conscientizar e sensibilizar os profissionais Até o de notificação.,532,question:  What is the purpose of vigilance?
poliomielite_diretriz_nacional_1.txt,Autoridades nacionais encerramento ARS – 3 meses ◼ Revisar e reclassificar os estabelecimentos OPRTT coordenará. do surto da rede de notificação negativa de PFA.,533,question: What is the purpose of the ARS?
poliomielite_diretriz_nacional_1.txt,Avaliar e fortalecer os esforços para aumentar a imunidade da população. 2.,534,question: Avaliar e fortalecer os esforços para aumentar a imunidade da populaço?
poliomielite_diretriz_nacional_1.txt,Avaliar e fortalecer a sensibilidade da vigilância. 3.,535,question: What is the purpose of a vigilante?
poliomielite_diretriz_nacional_1.txt,"Avaliar o progresso no sentido de inter- ARS – 6, 9, de saúde com apoio dos de contas de vacinas após cada etapa, OPRTT coordenará. 12 meses etc. escritórios da OMS e do incluindo a Campanha 1.",536,question: OPRTT coordenará?
poliomielite_diretriz_nacional_1.txt,"Sede da OMS coordena, encerramento classificação reanalisada a cada 3 meses; se o grau mudar, Emergências realiza a do surto – 3 meses a resposta será adaptada de acordo. classificação em consulta com o escritório regional. as lições aprendidas. escritórios da OMS e do Unicef no país.",537,question: What is the classificaço reanalisada a cada 3 meses?
poliomielite_nota_tecnica_2txt_notatecnica2023.txt,Alerta sobre a detecção de Poliovírus Circulante Derivado Vacinal po 3 (cPVDV3) em amostras de águas residuais na Guiana Francesa. 2.,1,question: What is the alert?
poliomielite_nota_tecnica_2txt_notatecnica2023.txt,"Figura 1: Localização geográfica de São Jorge do Oiapoque na Guiana Francesa, onde foi detectad cPVDV3.",4,question: What is the name of the geográfica of So Jorge do Oiapoque?
poliomielite_nota_tecnica_2txt_notatecnica2023.txt,"Apesar do úlmo caso de poliomielite no Brasil ter ocorrido há 35 anos e o país ter recebido o cerficado de área livre de circulação do PVS, segund Comissão Regional de Cerficação da Erradicação da Poliomielite na Região das Américas, o risco de reintrodução do PVS e surgimento do PVDV é alto. 2.4.",5,question: What is the risk of reintroduço do PVS?
poliomielite_nota_tecnica_2txt_notatecnica2023.txt,"Segundo ferramenta de análise de risco da Organização Pan-Americana da Saúde (OPAS), realizada anualmente em todos municípios brasileiros, q avalia dados de cobertura vacinal, vigilância, água potável, esgotamento sanitário e casos/surtos de doenças Imunopreveníveis, os 16 municípios do Amapá for classificados para reintrodução do PVS e surgimento do PVDV: Muito alto risco: Macapá, Mazagão, Oiapoque, Porto Grande, Pracuuba, Santana Alto risco: Pedra Branca do Amapari, Cuas, Ferreira Gomes, Itaubal, Laranjal do Jari, Vitória do Jari Médio risco: Amapá, Calçoene, Tartarugalzinho Baixo risco: Serra do Navio 2.5.",6,question: What is the risk of the Amapa?
