Arquivo,Parágrafo,Número do parágrafo,Pergunta
zoonoses_manual_1.txt,"Recebimento de exemplares de pequenos vertebrados ou invertebrados coletados na área-alvo e entregues, por terceiros, à área de vigilância de zoonoses.",479,question: What is the purpose of a vigilance of zoonoses?
zoonoses_manual_1.txt,"A.1.3 identificação e caracterização da área alvo: deve-se identificar a área na qual está o nicho ecológico da população animal alvo, por meio de análise detalhada para delimitação dela.",480,question: A.1.3 identificaço e caracterizaço da área alvo?
zoonoses_manual_1.txt,Protocolo de identificação e caracterização da área alvo: 1.,481,question: What is the protocol of identification and characterizaço of a área alvo?
zoonoses_manual_1.txt,"Concomitantemente à identificação e à caracterização da população animal alvo, deve-se identificar a área (localização espacial) em que a espécie-alvo habita, a partir do local em que esta foi vista ou coletada. 2.",482,"question: What is the definition of a ""localizaço espacial""?"
zoonoses_manual_1.txt,"Verificar na literatura existente a área máxima de movimentação e deslocamento da espécie- -alvo, visando estimar o perímetro da área-alvo. 3.",483,question: What is the purpose of determining the permetro of a area-alvo?
zoonoses_manual_1.txt,"Identificar, avaliar e descrever as particularidades geográficas (clima, relevo, vegetação e hidrografia), as condições ambientais (condições que favoreçam a ocorrência da zoonose ou do acidente, como enchente, queimada, seca, acúmulo de lixo, acúmulo de entulho, desmatamento, saneamento básico, provimento de água tratada, represamento de água, disponibilidade de alimento e abrigo para a população animal alvo, entre outras) e a relação antrópica presentes na área-alvo, relacionando estas com a história natural da zoonose e/ou da população animal alvo.",484,"question: What is the purpose of identifying, avaliar and descrever particularidades geográficas?"
zoonoses_manual_1.txt,"A.2 Análise dos dados: após a definição da área e da população animal alvo, deve ser feita avaliação criteriosa dos dados levantados para a definição da situação problema, avaliando se há ou não necessidade da implantação das atividades, das ações e das estratégias de controle dessa população animal, como componente das ações mitigadoras e de controle da situação de risco sanitário.",485,question: Avaliaço criteriosa dos dados levantados para a definiço da situaço problema?
zoonoses_manual_1.txt,"Para a implantação das atividades, das ações e das estratégias de controle da população animal alvo, a de acidente causado por animal peçonhento e venenoso, de relevância para a saúde pública.",486,question: What is the purpose of a de acidente causado by animal peçonhento e venenoso?
zoonoses_manual_1.txt,"Deve- -se, ainda, estabelecer ou confirmar a relação da espécie animal alvo com a transmissão da zoonose de relevância para a saúde pública, dentro do contexto epidemiológico de pessoa, tempo e lugar.",487,question: What is the purpose of a zoonose de relevância?
zoonoses_manual_1.txt,"B. objetivo e metas: caracterizada a situação problema, devem-se definir os objetivos e as metas para o alcance do controle da população animal alvo.",488,question: What do essas possibilidades definir para o alcance do controle da populaço animal alvo?
zoonoses_manual_1.txt,"O objetivo (objetivo geral) deve estabelecer a intenção e o efeito esperados das ações de controle sobre a população animal alvo, orientando seu desenvolvimento.",489,question: O objetivo geral deve estabelecer a intenço e o efeito esperados das açes de controle sobre a populaço animal alvo?
zoonoses_manual_1.txt,O objetivo é o alcance do resultado final que se deseja após a implantação das ações de controle.,490,question: O objetivo é o alcance do resultado final que se deseja após a implantaço das açes de controle?
zoonoses_manual_1.txt,"As metas (também chamadas de objetivos específicos) são o conjunto de ações concretas que, somadas, contribuem para o alcance do objetivo.",491,question: What is a meta?
zoonoses_manual_1.txt,Protocolo de estabelecimento de objetivo e metas: B.1 definição do objetivo: avaliar qual das opções a seguir deve ser o objetivo.,492,question: What is the protocol for estabelecimento of objetivo and metas?
zoonoses_manual_1.txt,"B.1.1 Diminuição, contenção ou restrição; ou, ainda, eliminação (quando indicada tecni- camente) da população animal alvo, de forma que se elimine o risco iminente; ou B.1.2 Diminuição, contenção ou restrição; ou, ainda, eliminação (quando indicada tecnicamente) da população animal alvo, de forma que se alcance a diminuição ou a eliminação (quando possível) do número de casos humanos ou de acidentados.",493,question: What is the other term for a reduction in the number of cases of humanos or acidentados?
zoonoses_manual_1.txt,B.2 definição das metas: avaliar quais das metas a seguir devem ser definidas para o alcance do objetivo.,494,question: Avaliar quais das metas a seguir devem ser definidas para o alcance do objetivo?
zoonoses_manual_1.txt,O ordenamento das metas será de acordo com cada situação.,495,question: O ordenamento das metas será de acordo com cada situaço.
zoonoses_manual_1.txt,B.2.1 Realização de ações para a educação em saúde.,496,question: What is the definition of Realizaço de açes para a educaço em sade?
zoonoses_manual_1.txt,B.2.2 Levantamento aprofundado da população animal alvo.,497,"question: What is the definition of a ""levantamento aprofundado da populaço animal alvo""?"
zoonoses_manual_1.txt,B.2.3 Registro da população animal alvo.,498,question: What is the Registro da populaço animal alvo?
zoonoses_manual_1.txt,"B.2.4 Controle físico, biológico, mecânico e/ou químico da espécie-alvo, que pode ser realizado mais de uma vez.",499,question: What is the definition of a control that can be done more than one time?
zoonoses_manual_1.txt,B.2.5 Coleta de amostras biológicas e não biológicas.,500,question: What is the name of the Coleta?
zoonoses_manual_1.txt,B.2.6 Controle sanitário da população animal alvo.,501,question: What is the purpose of the control of sanitarianism?
zoonoses_manual_1.txt,B.2.7 Recolhimento de parte ou da totalidade da população animal alvo.,502,"question: What is the definition of the term ""recolhimento de parte ou da totalidade da populaço animal alvo""?"
zoonoses_manual_1.txt,B.2.8 Eliminação de parte ou da totalidade da população animal alvo.,503,question: What is the definition of the elimination of part of the animal population?
zoonoses_manual_1.txt,B.2.9 Atingimento do equilíbrio ecossanitário da população animal alvo (eliminação do risco iminente).,504,"question: What is the definition of a ""equilbrio ecossanitário da populaço animal alvo""?"
zoonoses_manual_1.txt,B.2.10 Mensuração do número de casos ou de acidentados.,505,"question: What is the definition of a ""nmero de casos or de acidentados""?"
zoonoses_manual_1.txt,"B.2.11 Monitoramento de cada ação. observação: As metas B.2.1 a B.2.8 podem ser definidas e realizadas considerando sua totalidade ou apenas parte delas, sendo seu ordenamento definido pela área de vigilância de zoonoses, conforme sua interpretação técnica e prioridades.",506,question: What metas are definidas and realizadas considering their totalidade?
zoonoses_manual_1.txt,"As metas podem ser realizadas em intervalos de tempo predeterminados, com a definição dos momentos de atuação e do tempo para o término das ações.",507,question: Are metas realizadas in intervalos de tempo predeterminados?
zoonoses_manual_1.txt,As metas podem significar as etapas do cronograma de execução das ações. c.,508,question: What do metas do significar as etapas do cronograma de execuço das açes?
zoonoses_manual_1.txt,"Atividades, ações e estratégias para o controle da população animal alvo As atividades, ações e estratégias a serem desenvolvidas devem ser: c.1 educação em saúde Informar e orientar a população humana da área-alvo sobre a situação epidemiológica encontrada e da zoonose prevalente ou incidente.",509,"question: What do atividades, açes e estratégias devem ser?"
zoonoses_manual_1.txt,"Tais ações devem ser desenvolvidas de maneira sistemática e com a maior parcela possível da população humana da área-alvo e da área circunvizinha, se necessário.",510,question: What is the need for a human population to be able to live in a more humane way?
zoonoses_manual_1.txt,C.1.2 Orientações para a adoção de medidas e práticas que visem evitar a instalação e (orientações para o manejo ambiental).,513,question: What is the definition of orientaçes for a manejo ambiental?
zoonoses_manual_1.txt,"C.1.3 O risco iminente para a população humana. observação: consultar tópico de “Educação em saúde” deste Manual. c.2 Levantamento aprofundado da população animal alvo: se, no momento de identificar a população animal alvo, (item A.1.2) não houver necessidade de realizar um levantamento de modo mais aprofundado, este deverá ser feito antes da execução das medidas de controle propriamente ditas, da seguinte forma: C.2.1 Aprofundar o conhecimento sobre a biologia da espécie envolvida.",514,question: What is the risk iminente for a populaço humana?
zoonoses_manual_1.txt,"C.2.2 Mensurar a população animal alvo (estimativa populacional), utilizando técnicas e métodos reconhecidos e/ou validados pela comunidade científica. c.3 Medidas sobre a população animal alvo, quando aplicáveis c.3.1 Atuação sobre a população de vetores e animais sinantrópicos C.3.1.1 Captura/coleta (observar item 1.3.4) e identificação de espécimes.",515,"question: What is the definition of a ""population estimate""?"
zoonoses_manual_1.txt,"C.3.1.2 Manejo ambiental: orientação, educação e informação para a comunidade, a fim de favorecer o manejo ambiental.",516,question: What is the purpose of the manejo ambiental?
zoonoses_manual_1.txt,"Em situações específicas, quando viável e possível, a área de vigilância de zoonoses pode participar conjuntamente da execução dessas ações, principalmente para demonstrar à população como proceder.",517,question: What is the purpose of a vigilance of zoonoses?
zoonoses_manual_1.txt,"C.3.1.3 Controle físico, biológico, mecânico e/ou químico da espécie-alvo, conforme critério técnico pertinente, como forma complementar ao manejo ambiental e à correção do meio ambiente. c.3.2 Atuação sobre a população de animais domésticos e domesticados C.3.2.1 Registro provisório ou permanente da população animal alvo, que contenha adequadamente, de acordo com as medidas de controle adotadas.",519,"question: What is the definition of a controle fsico, biológico, mecânico and/ou qumico da espécie-alvo?"
zoonoses_manual_1.txt,C.3.2.2 Coleta de amostras biológicas (do reservatório) para diagnóstico.,520,"question: What is the definition of a ""colleta de amostras biológicas""?"
zoonoses_manual_1.txt,C.3.2.3 Coleta de amostras não biológicas (da área-alvo) para identificação do agente etiológico (parasitas e/ou micro-organismos patogênicos).,521,question: What is the definition of a Coleta de amostras no biológicas?
zoonoses_manual_1.txt,C.3.2.4 Controle sanitário da população animal alvo.,522,question: What is the definition of sanitas control?
zoonoses_manual_1.txt,C.3.2.5 Recolhimento: a população animal alvo só deve ser recolhida: C.3.2.5.1 Para ser identificada e/ou observada na UVZ.,523,question: What is the definition of a populaço animal alvo?
zoonoses_manual_1.txt,C.3.2.5.2 Quando identificada uma zoonose para a qual a indicação seja a elimi- nação do reservatório.,524,question: What is the definition of a zoonose?
zoonoses_manual_1.txt,"C.3.2.5.3 Para estudo ou investigação de doenças com potencial zoonótico, quando não puder realizar-se no local de origem. d.",525,question: What is the purpose of a study?
zoonoses_manual_1.txt,"Monitoramento e avaliação das medidas de controle da população animal alvo d.1 Monitoramento: acompanhamento de rotina da população animal alvo (na área-alvo) durante e após a aplicação das medidas de controle. d.1.1 Medidas de monitoramento durante o controle: • Avaliação das medidas de educação em saúde por meio de levantamento de dados primário da população da área alvo. • Novo levantamento da população animal alvo. • Novas coletas de amostras biológicas e não biológicas. • Novas capturas (busca ativa) da espécie-alvo. • Mensuração do número de casos ou de acidentados. d.1.2 Medidas de monitoramento pós-controle (para vigilância): • Realização de novas atividades de educação em saúde. • Levantamento periódico (quando necessário) da população animal alvo. • Coletas de amostras biológicas e não biológicas da área submetida às ações de controle. • Busca ativa da espécie-alvo nas ações de controle. • Mensuração do número de casos ou de acidentados na área submetida às ações de controle. d.2 Avaliação: durante o processo de monitoramento, deve-se avaliar a efetividade das ações de controle da população animal alvo.",526,question: What is the main purpose of monitoring animals?
zoonoses_manual_1.txt,"Esta deve considerar: D.2.1 O impacto sobre a saúde da população humana sob risco: deve-se avaliar a situação (diminuição, manutenção ou aumento) do número de casos ou de acidentados.",527,question: What is the impact of a sade da populaço humana sob risco?
zoonoses_manual_1.txt,"D.2.2 A eficiência (custo/efetividade) das ações: deve-se avaliar, constantemente, se há e que propicie a mesma efetividade.",528,"question: A eficiência (custo/efetividade) das açes: deve-se avaliar, constantemente, se há e que propicie a mesma efeti"
zoonoses_manual_1.txt,"D.2.3 A necessidade de permanência/mudança de estratégia: seja pela ineficiência ou pela percepção de que, tecnicamente, os resultados serão comprometidos pela manutenção da técnica adotada. cronograma de execução: deve-se definir um cronograma de aplicação das medidas de controle, especificando a frequência, o modo, o custo e o tempo necessários, desde a implantação até o monitoramento das ações.",529,question: What is the cronogram of execuço?
zoonoses_manual_1.txt,"Manual de Vigilância, Prevenção e Controle de Zoonoses: Normas Técnicas e Operacionais 4.1 Controle de roedores Os roedores são mamíferos pertencentes à ordem Rodentia, que conta com mais de 2 mil espécies pelo mundo.",530,question: What is the name of the manual?
zoonoses_manual_1.txt,"A principal característica dessa ordem é a existência de dois pares de dentes incisivos que crescem continuamente e a presença do diastema, espaço desprovido de dentes entre os incisivos e os molares.",531,"question: A presença do diastema, espaço desprovido de dentes entre os incisivos e os molares, é a principal caracterstica de sa ordem?"
zoonoses_manual_1.txt,"Os roedores representam cerca de 40% das espécies de mamíferos existentes e são capazes de se adaptar a diversas condições ecológicas, sobrevivendo em diferentes climas e altitudes, por meio de um grande número de adaptações morfológicas e fisiológicas, de acordo com seu estilo de vida.",532,question: What percentage of mamferos exist?
zoonoses_manual_1.txt,"Das espécies consideradas sinantrópicas, três participam do ciclo de transmissão de doença, sendo a ratazana a de maior relevância para a saúde pública.",533,question: What is the significance of the ratazana?
zoonoses_manual_1.txt,As três espécies apresentam à população humana.,534,question: What is the populaço humana?
zoonoses_manual_1.txt,"São elas: Rattus norvegicus (ratazana ou rato de esgoto), Rattus rattus (rato de telhado ou rato preto) e Mus musculus (camundongo).",535,question: What are the names of the three rattus rattus?
zoonoses_manual_1.txt,Essas espécies possuem biologia e das estratégias de controle.,536,question: What do espécies possuem biologia?
zoonoses_manual_1.txt,"Ratazana (Rattus norvegicus) A ratazana, também conhecida como rato de esgoto, rato marrom ou gabiru, é a principal espécie de roedor sinantrópico de relevância para a saúde pública, sendo o maior roedor da família Muridae, com os adultos pesando, em média, 200 gramas a 350 gramas.",537,question: What is the name of the rato de esgoto?
zoonoses_manual_1.txt,"As ratazanas apresentam pelagem espessa e de cor acastanhada no dorso (algumas vezes, com manchas brancas ou pretas), tendendo para cinza ou bronze na região ventral.",538,question: What do ratazanas do?
zoonoses_manual_1.txt,O comprimento da cauda é menor que o comprimento do corpo e da cabeça juntos.,539,question: What is the difference between the comprimento of the cauda and the comprimento of the corpo and the cabeça juntos?
zoonoses_manual_1.txt,"O corpo é forte e compacto e a extremidade do focinho tem formato rombudo, indicando adaptações para a escavação e o nado.",540,"question: O focinho tem formato rombudo, indicando adaptaçes para a escavaço e o nado?"
zoonoses_manual_1.txt,"Vivem em colônias, que, na maior parte das vezes, escavam suas tocas no solo, sendo este seu abrigo preferencial.",541,question: What do colônias do that escavam na maior parte das vezes?
zoonoses_manual_1.txt,As tocas são formadas por alguns acessos (três ou quatro) e um complexo sistema de túneis e galerias.,542,question: What is the main difference between tocas and tocas?
zoonoses_manual_1.txt,"Como os demais murídeos, possuem elevada taxa de natalidade, sendo que o excesso populacional é controlado por mecanismos comportamentais e ecológicos. colônia em busca de outros locais para viver.",543,question: What is the effect of a natal tax?
zoonoses_manual_1.txt,"As ratazanas são onívoras, alimentam-se de qualquer alimento armazenado ou desprezado pelo homem.",544,question: What is the main purpose of ratazanas?
zoonoses_manual_1.txt,"Elas têm certa preferência por alimentos ricos em proteínas e gorduras, tais como ovo, carne e ração de cachorro.",545,"question: Ovo, carne e raço de cachorro te sabem como ovo?"
zoonoses_manual_1.txt,"As ratazanas forrageiam por rotas conhecidas dentro de um raio de ação que, em média, pode alcançar 50 metros, e raramente ultrapassa 100 metros, a partir da colônia.",546,question: What do ratazanas do?
zoonoses_manual_1.txt,"Nos centros urbanos, vivem nas redes de esgoto e de águas pluviais, nos depósitos de lixo e nas beiras de córregos, onde cavam tocas para abrigo e reprodução.",547,question: What do urbanos vivem nas redes de esgoto e de águas pluviais?
zoonoses_manual_1.txt,"Também podem infestar imóveis residenciais e comerciais, abrigando-se em motores de máquinas e entre objetos em desuso.",548,question: What can be found in a car?
