Arquivo,Parágrafo,Número do parágrafo,Pergunta
adenovirus_guia_1txt_guiavsa2023.txt,"Já na vigilância de Srag hospitalizado, os hospitais devem coletar amostras de pacientes hospitalizados que cumprem a definição de caso de Srag.",27,question: What do hospitais do to patients hospitalized?
adenovirus_guia_1txt_guiavsa2023.txt,"Os casos devem ser notificados no Sistema de Informação de Vigilância Epidemiológica da Gripe (Sivep-Gripe), no módulo vigilância sentinela ou no módulo vigilância Srag, respectivamente.",28,question: What is the name of the system that informs vigilance?
adenovirus_guia_1txt_guiavsa2023.txt,"As amostras clínicas devem ser encaminhadas ao Laboratório Central de Saúde Pública (Lacen) nacional, também conhecido como Centro Nacional de Influenza (do inglês, National Influenza Center – NIC) (Brasil, 2023c).",29,question: What is the name of the Brazilian Influenza Center?
adenovirus_guia_1txt_guiavsa2023.txt,"Com o início da pandemia da covid-19 na China, a SVSA já possuía a vigilância da influenza estabelecida e consolidada no País.",30,question: What does SVSA do to keep a watchful eye on the influenza epidemic?
adenovirus_guia_1txt_guiavsa2023.txt,"Assim, esta foi utilizada para receber a notificação dos casos de Srag hospitalizados suspeitos de covid-19, bem como dos óbitos por Srag, independentemente da hospitalização.",31,question: A notificaço dos casos de Srag hospitalizados suspeitos de covid-19 foi utilizada?
adenovirus_guia_1txt_guiavsa2023.txt,"Nesse contexto, foram necessárias adaptações na ficha de registro individual no Sivep-Gripe por meio da inserção de novas variáveis (campos) sobre o SARS-CoV-2 (Brasil, 2020a).",32,question: What is the SARS-CoV-2?
adenovirus_guia_1txt_guiavsa2023.txt,"Contudo, atendendo às orientações da OMS, houve necessidade de se implantar uma vigilância para notificação de todos os casos suspeitos de covid-19 no Brasil, ou seja, casos leves e moderados de SG.",33,question: What is the need to monitor the situation of covid-19?
adenovirus_guia_1txt_guiavsa2023.txt,"Assim, a SVSA inicialmente criou um formulário no Research Electronic Data Capture (REDCap) para a notificação dos casos leves e moderados de SG suspeitos de covid-19, que, em março de 2020, foi substituído pelo sistema e-SUS Notifica (Brasil, 2022a).",34,question: What did SVSA do to generate a formulário?
adenovirus_guia_1txt_guiavsa2023.txt,"Ressalta-se que, mesmo com a nova vigilância universal da SG suspeita de covid-19, não houve recomendação de alteração na rotina da vigilância sentinela das SG nas unidades sentinelas.",35,question: A vigilância universal da SG suspeita de covid-19 no houve recomendaço de alteraço na rotina da vigilância sentinela das SG na
adenovirus_guia_1txt_guiavsa2023.txt,"Independentemente da pandemia da covid-19, a vigilância sentinela de SG foi mantida, e os laboratórios passaram a pesquisar também o SARS-CoV-2 (Brasil, 2021a).",36,question: What is the name of the SARS-CoV-2?
