Arquivo,Parágrafo,Número do parágrafo,Pergunta
tuberculose_protocolo_5.txt,"Condutas: » instalar o destilador em local próximo à rede hidráulica e elétrica; e » mensalmente, ou sempre que houver depósitos ou incrustações, lavar o recipiente de evaporação e a resistência com esponja de aço, água e sabão neutro.",801,question: What is the purpose of a destilador?
tuberculose_protocolo_5.txt,"Enxaguar com bastante água para retirar o resíduo de sabão. 13 USO E MONITORAMENTO DE EQUIPAMENTOS BÁSICOS Uso: » confirmar se há fornecimento de água e ligar a torneira que abastece de água o destilador; » aguardar a saída de água pelo dreno de resfriamento do condensador; » ligar a chave elétrica geral do equipamento e aguardar a saída da água destilada pelo respectivo dreno; » acondicionar a água destilada em recipiente apropriado; » desligar a chave elétrica geral do destilador ao término do processo; » deixar a torneira, que abastece o destilador, aberta até o resfriamento do conden- sador; e » desligar o fornecimento de água.",802,question: What is the main purpose of the agua destilador?
tuberculose_protocolo_5.txt,"Monitoramento: » a cada uso, verificar a presença de obstrução ou vazamentos no circuito de abaste- cimento de água; e » verificar sempre as condições das instalações elétricas. 13.2.11 Estufas bacteriológicas É aconselhável que as estufas bacteriológicas tenham o maior tamanho possível, uma aberta.",803,question: What is the purpose of monitoring a cada uso?
tuberculose_protocolo_5.txt,"Nas situações em que a temperatura de incubação é menor que a temperatura ambiente, por exemplo, na incubação de provas bioquímicas, deve ser utilizada uma es- tufa bacteriológica com sistema refrigerado incluso.2 Conduta: » evitar sobrecarregar o interior da estufa para assegurar a circulação de ar e a ma- nutenção da temperatura interna; » abrir a porta somente o necessário; e » instalar as estufas em locais bem ventilados, distantes de fontes de calor e de água.",804,question: What is the main advantage of using a bacteriológica bacteriológica com systema refrigerado?
tuberculose_protocolo_5.txt,Uso: » organizar todo material a ser incubado para abrir a estufa uma única vez; » distribuir os materiais nos diversos compartimentos e fechar corretamente a porta; » verificar se a porta ficou devidamente fechada; e » realizar os mesmos passos ao retirar o material incubado.,805,question: What is the purpose of retirar o material incubado?
tuberculose_protocolo_5.txt,"Monitoramento:1 deve ser realizado diariamente, ao início da rotina do laboratório, com duas leituras de temperatura: uma utilizando um termômetro de leitura pontual e outra com o termôme- tro de máxima e mínima; » realizar outra leitura no horário de maior uso do equipamento, com termômetro de leitura pontual; e » registrar os dados de cada leitura no “Formulário de Monitoramento – Estufa Bacteriológica”.",806,question: What does the termômetro de leitura pontual do?
tuberculose_protocolo_5.txt,"Já a temperatura ideal para o refrigerador é de 4°C, com variação aceitável de 2°C a 8°C.",808,question: What is the temperature ideal for a refrigerator?
tuberculose_protocolo_5.txt,ATENÇÃO: os equipamentos que não formam gelo (frost free) provocam evaporação excessiva de líquidos em frascos não fechados hermeticamente.,809,question: What is the term for a device that does not form gelo?
tuberculose_protocolo_5.txt,"Condutas: » instalar o refrigerador e o freezer em locais bem ventilados, ou distantes de fonte de calor, deixando a distância mínima de 10 cm entre cada equipamento ou da parede.",810,question: What is the difference between a refrigerator and a freezer?
tuberculose_protocolo_5.txt,Uso: » evitar o acondicionamento do excesso de material e não forrar as prateleiras para não interferir na refrigeração interna1; e » organizar todo o material a ser armazenado para abrir a porta uma única vez.,811,question: What is the purpose of avoiding excess material?
tuberculose_protocolo_5.txt,Monitoramento: » fazer uma verificação periódica das borrachas de vedação; » descongelar freezer e refrigerador mensalmente.,812,question: What is the purpose of a freezer and refrigerador?
tuberculose_protocolo_5.txt,"Inicialmente, deve-se transferir todo conteúdo para outro local refrigerado.",813,question: What is the process of transferring to another location?
tuberculose_protocolo_5.txt,"Desligar os equipamentos e, após o degelo, desinfetar internamente com um pano umedecido com solução de álcool a 70%, e depois com água e detergente neutro.",814,question: What is the purpose of a degelo?
tuberculose_protocolo_5.txt,"A preparação e o Formulário de Controle da Preparação da Solução de Álcool a 70% estão descritos no capítulo 3; e » realizar diariamente controle de temperatura,1 no início da rotina do laborató- rio, com o termômetro de máxima e mínima, exclusivo para cada equipamento, e no horário de maior uso do equipamento.",815,question: What is the formulario of controle?
tuberculose_protocolo_5.txt,Registrar os dados de cada leitura no “Formulário de Monitoramento – Refrigerador e Freezer”.,816,question: What is the process of registering a dados of cada leitura?
tuberculose_protocolo_5.txt,"ATENÇÃO: no uso de termômetro eletrônico, o mostrador deve ser fixado externa- mente, já que a simples abertura da porta pode alterar a leitura da temperatura. 13.2.13 Medidor de pH Equipamento utilizado para determinação de pH, por meio do método eletromagnético, com compensação automática de temperatura. 13 USO E MONITORAMENTO DE EQUIPAMENTOS BÁSICOS Condutas: » antes de ligar, verificar se o equipamento e a rede elétrica estão na mesma volta- gem; e » ao término de cada medição ou calibração manter a chave seletora em repouso (standby).",818,question: What is the purpose of a mostrador?
tuberculose_protocolo_5.txt,"Uso: » para ligar o aparelho, acionar a chave geral liga-desliga; » manter o aparelho ligado por, no mínimo, 30 minutos, para aquecer e estabilizar os componentes eletrônicos; » conectar bem o eletrodo e o sensor de temperatura ao aparelho; » lavar bem o eletrodo com água destilada e secar com papel-absorvente macio sem esfregar a membrana; » mergulhar o eletrodo e o sensor de temperatura na solução tampão de valor pH a 25°C e ajustar com o potenciômetro “Potenciômetro de ajuste do tampão pH 7 e do potencial mV relativo – Calibração”.",819,question: What is the main purpose of ligar a aparelho?
tuberculose_protocolo_5.txt,Medir a temperatura da solução (ver tabela pH/t inscrita no frasco da solução tampão que acompanha o aparelho) e ajustar o valor exato do pH de acordo com a temperatura; » retirar o eletrodo e o sensor afixados no suporte da solução.,820,question: What is the purpose of a sensor?
tuberculose_protocolo_5.txt,"Enxaguar ambos com água destilada, secar com papel-absorvente e macio; » para medir na faixa ácida, mergulhar o eletrodo e o sensor de temperatura na solução tampão pH 4.01, ajustar com o potenciômetro “Potenciômetro de ajuste do (SLOPE), declive, ou do tampão diferente de pH 7,” para exatamente o valor da solução tampão de acordo com a temperatura da solução, da mesma forma como foi descrito para ajustar tampão pH 7.",821,question: What is the best way to measure the temperature of a tampa?
tuberculose_protocolo_5.txt,"Para as medições de rotina na faixa alcalina, realizar o mesmo procedimento, porém, com a solução tampão de valor pH 9,18 ou pH 10,01; » ao terminar esses procedimentos, o medidor de pH está calibrado e pronto para ser usado nas medições de rotina; » retirar o eletrodo e o sensor da última solução tampão usada.",822,question: What is the process of calibrating a tampon?
tuberculose_protocolo_5.txt,"Lavar com água destilada, secar com papel-absorvente macio para não arranhar a membrana de vidro gelatinoso, antes de introduzi-los na amostra a ser medida; » mergulhar o eletrodo e o sensor na amostra.",823,question: What is the main purpose of a saline molecule?
tuberculose_protocolo_5.txt,"O valor que aparecer no visor é o pH da amostra; » para desligar, lavar o eletrodo com água destilada e seguir as instruções para ma- nutenção e conservação dos eletrodos descritas a seguir; e » desligar a chave geral liga-desliga e a tomada do sensor de temperatura.",824,question: What does the pH of the amostra indicate?
tuberculose_protocolo_5.txt,"Monitoramento: » depois de usar o eletrodo, lavar e colocar a proteção da membrana com solução de repouso (solução de KCl 3M), para mantê-lo úmido; » quando o eletrodo de referência não estiver em uso, deve ficar imerso na solução de repouso; » caso o eletrodo seque ou fique parado por um longo período, deixar imerso em solução e em repouso por seis horas; » a umidade e os agentes corrosivos danificam o aparelho; caso o medidor de pH apresente leituras instáveis, limpar o conector (plug) do eletrodo e a tomada do aparelho, com álcool etílico ou acetona.",825,question: What does a eletrodo de referência do?
tuberculose_protocolo_5.txt,"ATENÇÃO: quando o pH da água destilada for medido e o aparelho indicar o valor na faixa ácida, e essa leitura ficar instável, é necessário utilizar um par combinado de eletrodo especial que tenha a junção tipo “luva” e, então, deverão ser adicionadas, na água, algumas gotas de KCl para aumentar a condutividade.",826,question: What does a junço tipo of luva do?
tuberculose_protocolo_5.txt,"Aguardar 24 horas para fazer a medição. » Para a preparação da solução KCl 3M, deve-se pesar 223,68 g de KCl, dissolver em 1 litro de água destilada e deionizada.",827,question: How long does it take to make a solution of KCl 3M?
tuberculose_protocolo_5.txt,"Armazenar a solução em frasco de polietileno, entre 2°C a 8°C.",828,question: What is the solution of polietileno?
tuberculose_protocolo_5.txt,"A sua estabilidade é de seis meses, sob refrigeração. 13.2.14 Micropipetadores conjuntamente “ponteiras”.",829,question: What is the duration of a micropipetador's life?
tuberculose_protocolo_5.txt,"As micropipetas podem ser de volume fixo ou variável, mo- nocanal ou multicanal, dependendo da metodologia a ser empregada.",830,question: What do micropipetas do?
