Arquivo,Parágrafo,Número do parágrafo,Pergunta
adenovirus_guia_1txt_guiavsa2023.txt,"Isso não significa que a pandemia em si acabou, uma vez que o vírus ainda tem vasta distribuição geográfica, mas que a emergência causada pelo vírus foi considerada como encerrada (WHO, 2023a).",88,question: A pandemia no significa que a pandemia em si acabou?
adenovirus_guia_1txt_guiavsa2023.txt,"Ressalta-se que, embora se tenha acumulado muito conhecimento nesses anos do período emergencial, não se conhece integralmente a história natural da covid-19 e suas sequelas em longo prazo, bem como se a doença apresenta comportamento sazonal.",89,question: What is the nature of the covid-19?
adenovirus_guia_1txt_guiavsa2023.txt,"Nesse contexto, no âmbito do SUS, na saúde suplementar e na saúde privada, as estratégias de vigilância estabelecidas e preconizadas no Brasil para a covid-19 devem continuar sendo desenvolvidas e fortalecidas, principalmente no que se refere à vigilância genômica.",90,question: What is the main focus of vigilance?
adenovirus_guia_1txt_guiavsa2023.txt,"Essa é uma estratégia essencial para o País, pois permite identificar oportunamente o surgimento de novas variantes de preocupação (VOC – do inglês, variant of concern) ou de interesse (VOI – do inglês, variant of interest), que podem alterar o padrão da transmissão e da morbimortalidade da covid-19. 2.2 CARACTERÍSTICAS GERAIS ` DESCRIÇÃO Infecção respiratória aguda causada pelo SARS-CoV-2, de elevada transmissibilidade e de distribuição global. ` AGENTE ETIOLÓGICO O SARS-CoV-2 é um vírus pertencente ao subgênero Sarbecovírus, gênero Betacoronavírus, da subfamília Orthocoronavirinae, família Coronaviridae, subordem cornivirineae, da ordem Nidovirales.",91,question: What is the purpose of the surgimento of novas variantes of preocupaço?
adenovirus_guia_1txt_guiavsa2023.txt,"Esse coronavírus é o sétimo coronavírus conhecido a infectar seres humanos (Brasil, 2022c).",92,question: What is the name of the coronavrus?
adenovirus_guia_1txt_guiavsa2023.txt,"A palavra “corona”, do latim, designa o formato espinhoso do vírus, que lembra uma coroa.",93,question: What does a coroa do latim design?
adenovirus_guia_1txt_guiavsa2023.txt,"Essa aparência que os coronavírus têm é devido às proteínas spike (também chamada de proteína S), importante para a biologia do vírus.",94,question: Os coronavrus têm é devido às protenas spike?
adenovirus_guia_1txt_guiavsa2023.txt,"A proteína S é que faz com que o vírus se una às células humanas para infectá-las, permitindo que o vírus se replique dentro da célula humana e se espalhe para outras células, causando a doença (Lima LNSG; Sousa MS; Lima KVB, 2020).",95,question: What is the cause of a doença?
adenovirus_guia_1txt_guiavsa2023.txt,"Devido à importância da proteína S do coronavírus, há necessidade de se monitorar de perto as mutações genéticas dessa proteína. ` RESERVATÓRIO Considerada desde o início da pandemia como uma possível doença zoonótica, as buscas pela origem do vírus foram direcionadas para animais silvestres, na tentativa de identificar a espécie animal intermediária ou o reservatório portador do vírus que proporcionou o transbordamento, ou seja, a transmissão do SARS-CoV-2 do animal para o homem (WHO, 2020e).",96,question: What is the need to monitor the mutaçes genéticas of the protena?
adenovirus_guia_1txt_guiavsa2023.txt,"Em janeiro de 2021, a OMS coordenou um estudo para a identificação da origem do vírus e a rota de introdução para os humanos, com o objetivo de prevenir a reinfecção em animais e a possível emergência de novos reservatórios para o vírus.",97,question: A OMS coordenou um estudo para a identificaço da origem do vrus e a rota de introduço para os humanos.
