Arquivo,Parágrafo,Número do parágrafo,Pergunta
adenovirus_guia_1txt_guiavsa2023.txt,"Tendo em vista as constantes atualizações acerca da covid-19, em 5 de agosto de 2020, foi publicado pelo Coronavírus 2019 | Vigilância de Síndromes Respiratórias Agudas Covid-19 (Brasil, 2020n), descrito como versão 2, apresentando informações técnicas acerca do diagnóstico laboratorial da vigilância de SG para casos suspeitos de covid-19, rastreamento e monitoramento de contatos, novas definições operacionais de casos suspeitos e casos confirmados e outras opções de critérios de confirmação.",75,question: What is the name of the document that was published in the year 2020
adenovirus_guia_1txt_guiavsa2023.txt,A Figura 3 apresenta as diferentes versões do Guia de Vigilância da Covid-19 e a data de suas publicações.,79,question: A Figura 3 apresenta as differententes verses do Guia de Vigilância da Covid-19 e a data de suas publicaçes.
adenovirus_guia_1txt_guiavsa2023.txt,"Passados 26 meses da declaração da situação de emergência em saúde pública e considerando a melhora do cenário epidemiológico no Brasil, a ampla cobertura vacinal da população e a capacidade de assistência do SUS, o então ministro de Estado da Saúde anunciou, no dia 17 de abril de 2022, o fim da Espin, formalizado a partir de publicação da Portaria GM/MS n.º 913, de 22 de abril de 2022 (Brasil, 2022d).",80,question: What is the status of emergence in Brazil?
adenovirus_guia_1txt_guiavsa2023.txt,"Após a revogação da Portaria GM/MS n.º 188, de 3 de fevereiro de 2020, e o término da Espin, fez-se necessária a manutenção das ações de vigilância em saúde vigentes durante os 26 meses de duração da Espin, uma vez que, mesmo com a tendência de queda nos casos e nos óbitos pela covid-19 após a introdução da vacinação no País, a circulação do SARS-CoV-2 ainda era observada.",81,question: What was the reason for the vigilance?
adenovirus_guia_1txt_guiavsa2023.txt,"Nesse contexto, de modo a dar continuidade à vigilância universal da covid-19 fora do âmbito de emergência em saúde pública, o MS incluiu a covid-19 na Lista Nacional de Notificação Compulsória de Doenças, Agravos e Eventos de Saúde Pública, exigindo a sua notificação compulsória e imediata no sistema de informação correspondente (Brasil, 2022e).",82,question: What is the purpose of the MS?
adenovirus_guia_1txt_guiavsa2023.txt,Já faziam parte da Lista Nacional de coronavírus (SARS-CoV e MERS-CoV).,83,question: What are the names of the two lists?
adenovirus_guia_1txt_guiavsa2023.txt,"Após três anos e três meses de status emergencial, no dia 5 de maio de 2023, a OMS, decretou o fim da Espii (no âmbito internacional) da covid-19 (WHO, 2023a).",84,question: What did the OMS announce in 2023?
adenovirus_guia_1txt_guiavsa2023.txt,"A OMS considerou, em sua decisão, que havia tendência decrescente dos óbitos por covid-19, declínio nas hospitalizações e nas internações em Unidades de Terapia Intensiva (UTIs) e altos níveis de imunização da população ao SARS-CoV-2, os quais contribuíram para um declínio global significativo no número semanal de óbitos, hospitalizações e admissões em UTIs relacionadas à covid-19 desde o início da pandemia.",85,question: What is the OMS's opinion on the obitos?
adenovirus_guia_1txt_guiavsa2023.txt,Esse cenário global estava em consonância com o perfil epidemiológico da covid-19 no Brasil.,86,question: What is the name of the global health issue?
adenovirus_guia_1txt_guiavsa2023.txt,"Dessa forma, a OMS determinou que a covid-19, a partir de então, é um problema de saúde estabelecido e contínuo e que não mais constitui uma emergência global.",87,question: A covid-19 é um problema de sade estabelecido e contnuo e que no mais constitui uma emergência global?
